Equipe,Jogador,#,Nação,Pos.,Idade,Min.,Gols,Assis.,PB,PT,TC,CaG,CrtsA,CrtV,Contatos,Div,Crts,Bloqueios,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Conduções,PrgC,Tent,Suc,Data
Fire,Allan Arigoni,27,SUI,CB,25-119,90,0,0,0,0,0,0,0,0,61,0,2,2,0.0,0.0,0.0,2,0,40,50,"80,0",4,33,1,4,1,2024-03-02
Fire,Christopher Brady,34,USA,GK,19-365,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,23,31,"74,2",0,16,0,0,0,2024-03-02
FC Cincinnati,Corey Baird,11,USA,FW,28-032,86,0,0,0,0,3,1,1,0,28,1,0,0,0.3,0.3,0.0,6,1,17,21,"81,0",1,11,1,0,0,2024-03-02
FC Cincinnati,Gerardo Valenzuela,22,USA,FW,19-309,4,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,5,"100,0",1,2,0,1,0,2024-03-02
FC Cincinnati,Aaron Boupendza,9,GAB,FW,27-208,79,1,0,0,0,5,2,0,0,39,1,0,1,0.2,0.2,0.0,3,0,15,24,"62,5",1,19,1,2,2,2024-03-02
FC Cincinnati,Sergio Santos Gomes,17,BRA,FW,29-180,11,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,5,7,"71,4",0,4,0,1,0,2024-03-02
FC Cincinnati,Luciano Acosta,10,ARG,AM,29-276,90,0,1,0,0,3,0,0,0,73,2,2,1,0.1,0.1,0.5,8,1,38,54,"70,4",12,38,6,7,3,2024-03-02
FC Cincinnati,Pavel Bucha,20,CZE,CM,25-357,90,0,0,0,0,1,1,1,0,50,1,2,1,0.1,0.1,0.0,2,0,37,44,"84,1",4,33,3,1,0,2024-03-02
FC Cincinnati,Obinna Nwobodo,5,NGA,CM,27-094,90,0,0,0,0,0,0,1,0,46,3,1,1,0.0,0.0,0.0,1,0,31,36,"86,1",3,20,0,3,3,2024-03-02
FC Cincinnati,Yuya Kubo,7,JPN,WB,30-069,90,0,0,0,0,0,0,0,0,46,5,0,0,0.0,0.0,0.0,1,0,29,37,"78,4",2,18,5,4,3,2024-03-02
FC Cincinnati,Alvas Powell,2,JAM,WB,29-228,62,0,0,0,0,0,0,0,0,32,0,0,2,0.0,0.0,0.0,3,0,19,24,"79,2",1,15,0,1,0,2024-03-02
FC Cincinnati,Bret Halsey,15,USA,WB,23-275,28,0,0,0,0,0,0,0,0,16,0,0,1,0.0,0.0,0.0,0,0,9,13,"69,2",1,11,1,0,0,2024-03-02
FC Cincinnati,Ian Murphy,32,USA,CB,24-046,90,0,0,0,0,0,0,0,0,70,1,0,0,0.0,0.0,0.0,0,0,48,65,"73,8",4,34,2,1,0,2024-03-02
FC Cincinnati,Matt Miazga,21,USA,CB,28-227,90,0,0,0,0,0,0,0,0,72,1,1,0,0.0,0.0,0.0,0,0,55,65,"84,6",2,26,0,0,0,2024-03-02
FC Cincinnati,Miles Robinson,12,USA,CB,26-354,90,1,0,0,0,2,1,0,0,57,3,1,1,0.2,0.2,0.0,0,0,42,48,"87,5",5,28,0,0,0,2024-03-02
FC Cincinnati,Roman Celentano,18,USA,GK,23-170,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,20,22,"90,9",0,6,0,0,0,2024-03-02
SJ Earthquakes,Jeremy Ebobisse,11,USA,FW,27-017,62,0,0,0,0,0,0,0,0,23,0,1,0,0.0,0.0,0.0,0,0,15,20,"75,0",1,12,1,2,1,2024-03-02
SJ Earthquakes,Benjamin Kikanovic,28,USA,FW,24-056,28,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,7,9,"77,8",1,8,1,1,0,2024-03-02
SJ Earthquakes,Amahl Pellegrino,9,NOR,"LW,LM",33-258,75,0,0,0,0,0,0,0,0,24,1,2,0,0.0,0.0,0.0,2,0,15,19,"78,9",3,13,1,0,0,2024-03-02
SJ Earthquakes,Ousseni Bouda,17,BFA,LM,23-309,15,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,1,0,3,5,"60,0",1,2,1,0,0,2024-03-02
SJ Earthquakes,Cristian Espinoza,10,ARG,"RW,RM",28-334,90,0,0,0,0,2,0,0,0,84,3,1,1,0.1,0.1,0.1,7,0,48,73,"65,8",7,45,9,3,2,2024-03-02
SJ Earthquakes,Jack Skahan,16,USA,LM,26-024,54,0,0,0,0,1,0,0,0,24,0,0,0,0.0,0.0,0.0,1,0,13,19,"68,4",3,14,3,1,1,2024-03-02
SJ Earthquakes,Preston Judd,19,USA,FW,24-279,36,1,0,0,0,3,1,1,0,11,0,0,1,0.2,0.2,0.1,1,0,4,6,"66,7",0,5,1,0,0,2024-03-02
SJ Earthquakes,Carlos Gruezo,7,ECU,CM,28-318,90,0,0,0,0,2,1,0,0,60,3,2,1,0.2,0.2,0.0,2,1,45,52,"86,5",9,27,2,0,0,2024-03-02
SJ Earthquakes,Jackson Yueill,14,USA,"RM,CM",26-349,90,0,0,0,0,2,0,0,0,72,0,0,1,0.1,0.1,0.1,3,1,58,65,"89,2",13,42,2,0,0,2024-03-02
SJ Earthquakes,Paul Marie,3,FRA,"LB,RB",28-344,90,0,0,0,0,1,0,0,0,68,5,2,1,0.0,0.0,0.0,2,0,46,55,"83,6",5,37,1,1,0,2024-03-02
SJ Earthquakes,Tanner Beason,15,USA,CB,26-345,54,0,0,0,0,0,0,0,0,37,0,1,0,0.0,0.0,0.0,1,0,31,34,"91,2",0,20,0,0,0,2024-03-02
SJ Earthquakes,Bruno Wilson,4,POR,CB,27-066,36,0,1,0,0,0,0,0,0,34,2,4,0,0.0,0.0,0.1,0,0,23,25,"92,0",4,16,1,0,0,2024-03-02
SJ Earthquakes,Rodrigues,26,BRA,CB,26-144,90,0,0,0,0,0,0,0,0,83,3,0,1,0.0,0.0,0.0,2,0,59,72,"81,9",7,53,2,1,0,2024-03-02
SJ Earthquakes,Carlos Akapo,29,EQG,RB,30-356,45,0,0,0,0,1,1,1,0,42,3,0,0,0.1,0.1,0.0,0,0,29,37,"78,4",1,21,3,0,0,2024-03-02
SJ Earthquakes,Vitor Costa,94,BRA,"LB,RB",29-245,45,0,0,0,0,0,0,0,0,36,3,0,1,0.0,0.0,0.0,0,0,19,32,"59,4",1,16,0,2,2,2024-03-02
SJ Earthquakes,Daniel,42,BRA,GK,29-301,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,29,31,"93,5",0,21,0,0,0,2024-03-02
LA Galaxy,Dejan Joveljić,9,SRB,FW,24-208,62,1,1,0,0,1,1,0,0,20,1,0,0,0.7,0.7,0.4,1,1,8,11,"72,7",1,13,1,1,1,2024-03-02
LA Galaxy,Miguel Berry,27,ESP,FW,26-168,28,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,6,8,"75,0",1,6,0,0,0,2024-03-02
LA Galaxy,Diego Fagúndez,7,URU,LW,29-017,89,0,0,0,0,0,0,0,0,46,0,0,1,0.0,0.0,0.2,2,1,32,37,"86,5",3,29,1,2,0,2024-03-02
Nashville,Jonathan Perez,18,MEX,LW,21-044,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,"100,0",0,3,0,1,0,2024-03-02
LA Galaxy,Jonathan Perez,18,MEX,LW,21-044,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,"100,0",0,3,0,1,0,2024-03-02
LA Galaxy,Joseph Paintsil,28,GHA,RW,26-030,62,1,1,0,0,2,2,0,0,35,0,0,0,0.3,0.3,0.7,2,2,22,29,"75,9",3,29,4,3,0,2024-03-02
LA Galaxy,Gabriel Chaves,11,BRA,RW,23-020,28,0,0,0,0,1,1,0,0,28,0,0,2,0.1,0.1,0.0,1,0,18,21,"85,7",0,21,3,3,0,2024-03-02
LA Galaxy,Riqui Puig,10,ESP,LM,24-202,90,1,0,0,0,2,2,0,0,118,0,0,1,0.5,0.5,0.1,2,0,99,116,"85,3",14,96,4,1,1,2024-03-02
LA Galaxy,Edwin Cerrillo,20,USA,CM,23-151,90,0,0,0,0,0,0,0,0,70,1,1,1,0.0,0.0,0.0,0,0,63,65,"96,9",1,57,0,0,0,2024-03-02
LA Galaxy,Marky Delgado,8,USA,RM,28-291,70,0,1,0,0,0,0,1,0,67,4,3,3,0.0,0.0,0.1,2,2,45,52,"86,5",6,46,0,0,0,2024-03-02
LA Galaxy,Gastón Brugman,5,URU,RM,31-177,20,0,0,0,0,0,0,1,0,27,0,1,1,0.0,0.0,0.0,0,0,21,24,"87,5",3,24,0,0,0,2024-03-02
LA Galaxy,Julián Aude,3,ARG,LB,20-344,70,0,0,0,0,0,0,0,0,60,2,1,6,0.0,0.0,0.0,0,0,26,40,"65,0",4,23,0,1,0,2024-03-02
LA Galaxy,John Nelson,14,USA,LB,25-235,20,0,0,0,0,0,0,0,0,20,0,0,1,0.0,0.0,0.0,0,0,16,19,"84,2",1,15,1,0,0,2024-03-02
LA Galaxy,Martín Cáceres,22,URU,CB,36-330,90,0,0,0,0,0,0,0,0,57,0,1,1,0.0,0.0,0.0,0,0,42,46,"91,3",1,39,0,0,0,2024-03-02
LA Galaxy,Maya Yoshida,4,JPN,CB,35-191,90,0,0,0,0,0,0,0,0,59,0,3,1,0.0,0.0,0.0,0,0,45,48,"93,8",0,43,0,0,0,2024-03-02
LA Galaxy,Miki Yamane,2,JPN,RB,30-071,90,0,0,0,0,0,0,0,0,88,2,3,1,0.0,0.0,0.0,1,0,73,78,"93,6",6,65,2,1,1,2024-03-02
LA Galaxy,John McCarthy,77,USA,GK,31-242,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,18,26,"69,2",0,16,0,0,0,2024-03-02
Seattle,Jordan Morris,13,USA,"FW,LW",29-128,90,0,0,0,0,1,0,1,0,16,2,0,1,0.1,0.1,0.1,1,0,9,11,"81,8",1,10,2,2,2,2024-03-02
Seattle,Léo Chú,23,BRA,LW,23-331,81,0,0,0,0,2,1,0,0,43,1,0,1,0.1,0.1,0.0,5,0,25,32,"78,1",3,29,7,8,6,2024-03-02
Seattle,Daniel Musovski,17,USA,FW,28-093,9,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0,0,2,3,"66,7",1,0,0,0,0,2024-03-02
Seattle,Cristian Roldan,7,USA,RW,28-273,90,0,0,0,0,1,0,0,0,55,0,2,2,0.0,0.0,0.2,7,0,37,47,"78,7",10,37,1,0,0,2024-03-02
Seattle,Pedro De la Vega,10,ARG,AM,23-024,62,0,0,0,0,2,0,0,0,48,1,0,1,0.1,0.1,0.0,2,0,24,37,"64,9",5,32,3,4,3,2024-03-02
Seattle,Raúl Ruidíaz,9,PER,AM,33-221,28,0,0,0,0,3,0,0,0,16,0,0,1,0.3,0.3,0.0,2,0,9,11,"81,8",5,13,0,2,1,2024-03-02
Seattle,Joshua Atencio,8,USA,DM,22-031,90,0,0,0,0,6,1,1,0,95,2,4,2,0.2,0.2,0.2,5,0,62,81,"76,5",3,59,6,2,2,2024-03-02
Seattle,Obed Vargas,18,USA,DM,18-210,90,0,0,0,0,3,0,0,0,59,2,1,0,0.2,0.2,0.1,7,0,42,48,"87,5",6,27,0,1,0,2024-03-02
Seattle,Nouhou Tolo,5,CMR,LB,26-253,90,0,0,0,0,2,1,0,0,91,0,0,0,0.0,0.0,0.1,4,0,65,82,"79,3",8,53,7,2,1,2024-03-02
NE Revolution,Xavier Arreaga,3,ECU,CB,29-156,90,0,0,0,0,0,0,1,0,57,0,0,0,0.0,0.0,0.0,1,0,49,55,"89,1",2,42,0,0,0,2024-03-02
Seattle,Xavier Arreaga,3,ECU,CB,29-156,90,0,0,0,0,0,0,1,0,57,0,0,0,0.0,0.0,0.0,1,0,49,55,"89,1",2,42,0,0,0,2024-03-02
Seattle,Jackson Ragen,25,USA,CB,25-160,90,0,0,0,0,2,0,0,0,73,0,0,0,0.1,0.1,0.1,3,0,52,63,"82,5",10,39,1,1,0,2024-03-02
Seattle,Alex Roldan,16,SLV,RB,27-218,90,0,0,0,0,1,0,0,0,78,5,1,2,0.1,0.1,0.1,4,0,52,67,"77,6",3,47,6,3,3,2024-03-02
Seattle,Andrew Thomas,26,RUS,GK,25-183,90,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,16,18,"88,9",0,14,0,0,0,2024-03-02
Austin,Diego Rubio,14,CHI,FW,30-292,65,0,0,0,0,0,0,0,0,24,3,1,1,0.0,0.0,0.0,0,0,6,14,"42,9",0,17,1,2,0,2024-03-02
Austin,Gyasi Zardes,9,USA,FW,32-182,25,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,2,6,"33,3",0,6,1,2,0,2024-03-02
Austin,Emiliano Rigoni,7,ARG,LW,31-027,90,0,0,0,0,1,0,0,0,32,1,0,1,0.0,0.0,0.0,1,0,12,23,"52,2",2,24,2,2,2,2024-03-02
Austin,Jáder Obrian,11,COL,RW,28-289,65,0,0,0,0,0,0,0,0,27,2,1,1,0.0,0.0,0.0,0,0,12,18,"66,7",3,17,0,1,0,2024-03-02
Austin,Ethan Finlay,13,USA,RW,33-209,25,0,0,0,0,0,0,0,0,13,2,0,0,0.0,0.0,0.0,0,0,6,9,"66,7",2,5,1,0,0,2024-03-02
Austin,Daniel Pereira,6,VEN,LM,23-232,85,0,0,0,0,0,0,0,0,36,1,1,0,0.0,0.0,0.0,0,0,21,25,"84,0",2,21,3,3,2,2024-03-02
Austin,Owen Wolff,33,USA,LM,19-063,5,0,0,0,0,0,0,1,0,8,0,0,0,0.0,0.0,0.0,1,0,5,7,"71,4",1,5,0,0,0,2024-03-02
Austin,Jhojan Valencia,5,COL,CM,27-219,90,0,0,0,0,1,1,1,0,48,3,2,2,0.0,0.0,0.0,0,0,37,41,"90,2",7,32,0,2,2,2024-03-02
Austin,Alexander Ring,8,FIN,RM,32-328,90,0,0,0,0,0,0,1,0,56,1,2,1,0.0,0.0,0.0,1,0,32,47,"68,1",3,32,1,1,1,2024-03-02
Austin,Žan Kolmanič,23,SVN,LB,23-365,70,0,0,0,0,0,0,1,0,44,1,1,1,0.0,0.0,0.0,0,0,35,41,"85,4",1,25,1,0,0,2024-03-02
Austin,Guilherme Biro,29,BRA,LB,23-306,20,0,0,0,0,0,0,0,0,17,0,1,2,0.0,0.0,0.0,1,0,11,14,"78,6",1,8,0,2,1,2024-03-02
Austin,Matt Hedges,2,USA,CB,33-336,90,0,0,0,0,0,0,0,0,55,0,2,2,0.0,0.0,0.0,0,0,37,44,"84,1",0,25,0,0,0,2024-03-02
Austin,Julio Cascante,18,CRC,CB,30-151,90,0,0,0,0,0,0,1,0,58,1,2,4,0.0,0.0,0.0,0,0,37,43,"86,0",2,29,0,0,0,2024-03-02
Austin,Jon Gallagher,17,IRL,RB,28-008,90,0,0,0,0,0,0,0,0,38,4,0,0,0.0,0.0,0.0,0,0,15,23,"65,2",1,16,1,0,0,2024-03-02
Austin,Brad Stuver,1,USA,GK,32-321,90,0,0,0,0,0,0,0,0,58,0,0,0,0.0,0.0,0.0,0,0,33,56,"58,9",0,32,0,0,0,2024-03-02
Rapids,Rafael Navarro,9,BRA,FW,23-323,71,0,0,0,0,1,0,0,0,21,1,0,1,0.1,0.1,0.0,0,0,8,10,"80,0",0,10,0,1,0,2024-03-02
Rapids,Darren Yapi,77,USA,FW,19-104,19,0,0,0,0,0,0,1,0,6,0,0,0,0.0,0.0,0.1,1,0,3,3,"100,0",2,4,2,2,1,2024-03-02
Rapids,Cole Bassett,23,USA,"LW,AM",22-218,90,0,0,0,0,3,1,0,0,51,0,0,0,0.3,0.3,0.0,1,0,35,43,"81,4",3,28,6,0,0,2024-03-02
Rapids,Calvin Harris,14,ENG,RW,23-348,64,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.0,3,0,19,22,"86,4",0,19,3,1,1,2024-03-02
Rapids,Omir Fernandez,11,USA,RW,25-023,26,0,0,0,0,1,1,0,0,4,0,0,1,0.1,0.1,0.0,0,0,1,2,"50,0",0,2,1,0,0,2024-03-02
Rapids,Djordje Mihailovic,10,USA,AM,25-113,85,0,0,0,0,1,0,0,0,45,0,0,1,0.0,0.0,0.0,2,0,29,39,"74,4",4,26,1,2,2,2024-03-02
Rapids,Jonathan Lewis,7,USA,LW,26-272,5,0,0,0,0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,"100,0",0,0,0,0,0,2024-03-02
Rapids,Oliver Larraz,18,USA,DM,22-168,90,0,0,0,0,0,0,0,0,56,1,0,1,0.0,0.0,0.1,2,0,44,48,"91,7",10,38,0,3,1,2024-03-02
Rapids,Connor Ronan,20,IRL,DM,25-362,90,0,0,0,0,0,0,0,0,83,2,3,0,0.0,0.0,0.0,2,0,59,74,"79,7",10,41,0,1,0,2024-03-02
Rapids,Sam Vines,3,USA,LB,24-276,90,0,0,0,0,0,0,0,0,78,0,1,0,0.0,0.0,0.1,1,0,57,69,"82,6",2,50,3,2,2,2024-03-02
Rapids,Andreas Maxsø,5,DEN,CB,29-350,90,0,0,0,0,0,0,0,0,56,1,1,1,0.0,0.0,0.0,0,0,46,50,"92,0",3,34,0,0,0,2024-03-02
Rapids,Moïse Bombito,64,CAN,CB,23-338,90,0,0,0,0,0,0,0,0,73,2,2,1,0.0,0.0,0.0,0,0,57,65,"87,7",2,48,0,0,0,2024-03-02
Rapids,Keegan Rosenberry,2,USA,RB,30-082,90,0,0,0,0,1,0,0,0,66,0,1,1,0.1,0.1,0.1,2,0,49,58,"84,5",1,26,0,0,0,2024-03-02
Rapids,Zack Steffen,95,USA,GK,28-335,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,18,29,"62,1",0,12,0,0,0,2024-03-02
Nashville,Teal Bunbury,12,USA,FW,34-004,90,1,0,1,1,1,0,0,0,28,1,0,0,1.2,0.4,0.0,1,0,13,17,"76,5",2,18,0,0,0,2024-03-02
Nashville,Tyler Boyd,11,USA,FW,29-063,59,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,2,0,18,26,"69,2",2,18,2,2,2,2024-03-02
Nashville,Jacob Shaffelburg,14,CAN,FW,24-097,31,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,1,0,5,9,"55,6",1,5,1,0,0,2024-03-02
Nashville,Dru Yearwood,16,ENG,AM,24-014,59,0,0,0,0,1,0,0,0,19,1,0,0,0.0,0.0,0.0,0,0,10,14,"71,4",1,6,0,0,0,2024-03-02
Nashville,Alex Muyl,19,USA,AM,28-154,31,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,11,18,"61,1",1,8,0,2,0,2024-03-02
Nashville,Aníbal Godoy,20,PAN,CM,34-021,80,0,0,0,0,1,0,0,0,53,1,1,1,0.1,0.1,0.0,0,0,38,47,"80,9",2,25,0,2,0,2024-03-02
Nashville,Brian Anunga,27,CMR,CM,27-205,10,0,0,0,0,1,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,4,4,"100,0",1,4,0,0,0,2024-03-02
Nashville,Sean Davis,54,USA,CM,31-023,90,0,0,0,0,0,0,0,0,50,2,1,1,0.0,0.0,0.0,0,0,32,39,"82,1",4,19,0,1,1,2024-03-02
Nashville,Taylor Washington,23,USA,WB,30-199,70,0,0,0,0,0,0,0,0,48,0,0,2,0.0,0.0,0.0,0,0,33,43,"76,7",1,25,0,0,0,2024-03-02
Dynamo FC,McKinze Gaines,17,USA,WB,26-000,20,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,1,0,4,4,"100,0",1,5,1,1,0,2024-03-02
Nashville,McKinze Gaines,17,USA,WB,26-000,20,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,1,0,4,4,"100,0",1,5,1,1,0,2024-03-02
Nashville,Shaq Moore,18,USA,WB,27-121,90,0,0,0,0,1,1,0,0,55,1,0,0,0.0,0.0,0.1,1,0,33,47,"70,2",2,23,0,1,0,2024-03-02
Nashville,Jack Maher,5,USA,CB,24-126,90,0,0,0,0,1,0,0,0,68,0,0,0,0.1,0.1,0.0,0,0,54,60,"90,0",0,33,0,0,0,2024-03-02
Nashville,Walker Zimmerman,25,USA,CB,30-288,59,0,0,0,0,0,0,0,0,40,0,3,0,0.0,0.0,0.0,2,0,28,34,"82,4",0,24,0,0,0,2024-03-02
Nashville,Daniel Lovitz,2,USA,CB,32-188,31,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,1,1,15,24,"62,5",3,11,1,0,0,2024-03-02
Nashville,Lukas MacNaughton,3,CAN,CB,28-360,90,0,0,0,0,0,0,0,0,78,1,0,1,0.0,0.0,0.1,3,0,59,71,"83,1",7,33,0,0,0,2024-03-02
Nashville,Joe Willis,1,USA,GK,35-205,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,27,38,"71,1",0,6,0,0,0,2024-03-02
Portland Timbers,Dairon Asprilla,27,COL,"FW,LM",31-282,90,1,0,0,0,2,1,0,0,40,1,1,0,0.2,0.2,0.0,3,0,18,19,"94,7",2,21,0,3,0,2024-03-02
Portland Timbers,Eryk Williamson,19,USA,FW,26-265,64,0,0,0,0,1,1,0,0,39,1,0,0,0.0,0.0,0.0,4,0,17,25,"68,0",7,22,1,2,0,2024-03-02
Portland Timbers,David Ayala,24,ARG,CM,21-220,26,0,0,0,0,0,0,0,0,15,2,0,1,0.0,0.0,0.0,0,0,8,11,"72,7",1,5,0,1,1,2024-03-02
Portland Timbers,Antony,11,BRA,"LM,LB",22-176,80,0,0,0,0,1,0,0,0,33,2,0,2,0.0,0.0,0.0,0,0,15,18,"83,3",2,18,2,4,2,2024-03-02
Portland Timbers,Nathan Fogaça,99,BRA,"FW,LB",24-267,10,0,0,0,0,0,0,0,0,6,0,1,0,0.0,0.0,0.0,0,0,0,2,"0,0",0,6,1,0,0,2024-03-02
Portland Timbers,Diego Chará,21,COL,"CM,DM",37-332,90,0,0,0,0,0,0,1,0,53,3,2,2,0.0,0.0,0.0,0,0,31,39,"79,5",5,18,0,0,0,2024-03-02
Portland Timbers,Cristhian Paredes,22,PAR,CM,25-289,90,0,0,0,0,0,0,0,0,37,4,1,2,0.0,0.0,0.1,4,1,16,23,"69,6",2,11,0,0,0,2024-03-02
Portland Timbers,Santiago Moreno,30,COL,"RM,FW",23-316,90,1,1,0,0,2,1,0,0,61,0,1,1,0.4,0.4,0.3,6,2,22,44,"50,0",3,37,3,10,4,2024-03-02
Portland Timbers,Eric Miller,15,USA,LB,31-047,64,0,1,0,0,1,0,0,0,39,2,0,1,0.0,0.0,0.3,1,1,18,29,"62,1",0,12,0,0,0,2024-03-02
Portland Timbers,Dario Župarić,13,BIH,CB,31-304,26,0,0,0,0,0,0,0,0,10,0,1,0,0.0,0.0,0.0,0,0,6,7,"85,7",0,2,0,0,0,2024-03-02
Portland Timbers,Kamal Miller,4,CAN,"CB,LB",26-291,90,0,0,0,0,1,0,0,0,45,0,0,1,0.0,0.0,0.0,0,0,25,34,"73,5",4,15,0,1,0,2024-03-02
Portland Timbers,Zac McGraw,18,CAN,CB,26-268,90,0,0,0,0,1,0,1,0,50,2,1,1,0.0,0.0,0.0,0,0,23,34,"67,6",1,14,0,0,0,2024-03-02
Portland Timbers,Juan David Mosquera,29,COL,RB,21-179,83,0,0,0,0,1,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,24,35,"68,6",4,20,1,0,0,2024-03-02
Portland Timbers,Miguel Araujo,2,PER,RB,29-130,7,0,0,0,0,0,0,0,0,13,4,0,0,0.0,0.0,0.0,1,0,5,9,"55,6",3,2,0,0,0,2024-03-02
Portland Timbers,Maxime Crépeau,16,CAN,GK,29-296,90,0,0,0,0,0,0,1,0,49,0,1,0,0.0,0.0,0.0,1,0,27,43,"62,8",0,26,0,0,0,2024-03-02
D.C. United,Cristián Dajome,11,COL,FW,30-059,90,0,0,0,0,4,2,0,0,27,1,0,1,0.2,0.2,0.0,2,0,9,14,"64,3",1,14,2,1,0,2024-03-02
D.C. United,Theodore Ku-Dipietro,21,USA,LW,22-034,90,0,0,0,0,2,1,0,0,39,2,1,0,0.3,0.3,0.3,2,0,18,32,"56,3",4,24,3,1,1,2024-03-02
D.C. United,Jared Stroud,8,USA,RW,27-236,71,0,0,0,0,0,0,0,0,40,0,1,0,0.0,0.0,0.1,2,0,24,32,"75,0",3,26,1,1,1,2024-03-02
D.C. United,Jackson Hopkins,25,USA,RW,19-245,19,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,1,5,10,"50,0",0,7,1,1,0,2024-03-02
D.C. United,Gabriel Pirani,10,BRA,AM,21-325,71,0,0,0,0,1,0,0,0,39,2,0,1,0.0,0.0,0.0,0,0,21,30,"70,0",6,19,1,1,1,2024-03-02
D.C. United,Kristian Fletcher,27,USA,AM,18-209,19,1,0,0,0,2,2,0,0,19,0,0,0,0.7,0.7,0.0,0,0,7,8,"87,5",0,16,0,3,0,2024-03-02
D.C. United,Matti Peltola,4,FIN,DM,21-243,90,0,0,0,0,0,0,0,0,68,7,3,0,0.0,0.0,0.0,1,0,39,54,"72,2",6,28,0,0,0,2024-03-02
D.C. United,Mateusz Klich,43,POL,DM,33-263,90,1,0,1,1,1,1,1,0,83,0,1,1,0.8,0.0,0.0,5,0,61,74,"82,4",16,45,3,2,1,2024-03-02
D.C. United,Pedro Santos,7,POR,LB,35-315,90,0,0,0,0,0,0,0,0,73,4,4,2,0.0,0.0,0.0,3,2,44,61,"72,1",7,36,1,0,0,2024-03-02
D.C. United,Christopher McVey,97,SWE,CB,26-325,90,0,0,0,0,0,0,0,0,61,2,1,1,0.0,0.0,0.0,2,0,43,50,"86,0",3,31,1,0,0,2024-03-02
D.C. United,Lucas Bartlett,3,USA,CB,26-220,90,0,0,0,0,0,0,0,0,65,4,1,3,0.0,0.0,0.0,0,0,43,56,"76,8",6,31,1,0,0,2024-03-02
D.C. United,Aaron Herrera,22,GUA,RB,26-270,90,0,1,0,0,1,1,1,0,83,6,5,2,0.0,0.0,0.6,4,0,49,68,"72,1",7,36,2,6,4,2024-03-02
D.C. United,Alex Bono,24,USA,GK,29-312,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,15,35,"42,9",0,18,0,0,0,2024-03-02
Toronto FC,Jonathan Osorio,21,CAN,FW,31-271,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.1,3,0,24,26,"92,3",5,19,1,2,0,2024-03-09
Toronto FC,Lorenzo Insigne,24,ITA,"AM,LM",32-279,86,1,0,0,0,2,1,1,0,69,1,2,0,0.0,0.0,0.0,1,0,47,60,"78,3",6,39,3,1,0,2024-03-09
Toronto FC,Jahkeele Marshall-Rutty,7,CAN,LM,19-267,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,"100,0",0,3,0,0,0,2024-03-09
CF Montréal,Jahkeele Marshall-Rutty,7,CAN,LM,19-267,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,"100,0",0,3,0,0,0,2024-03-09
Toronto FC,Federico Bernardeschi,10,ITA,"AM,RM",30-022,90,0,0,0,0,3,1,0,0,87,1,1,0,0.1,0.1,0.1,6,0,56,70,"80,0",9,47,6,11,6,2024-03-09
Toronto FC,Alonso Coello,14,ESP,CM,24-149,61,0,0,0,0,0,0,0,0,60,0,0,1,0.0,0.0,0.0,2,0,44,55,"80,0",5,29,0,2,1,2024-03-09
